Cluster         RA          DEC       DCEN        RV       E_RV   P_Mem NRV    MJD    P_Single   GDR2 G           GDR2 B-R   P_Mem_PM
                                    [arcsec]   [km/sec]  [km/sec]                                [mag]              [mag]
NGC6266   254.646438   -30.075436   2050.66      3.49     0.58   0.000   1  57203.50  1.000  11.516+-0.001   1.582+-0.001  0.000
NGC6266   254.649249   -30.120964   2036.97     -2.38     1.89   0.000   1  57203.50  1.000   8.630+-0.000   0.527+-0.002  0.000
NGC6266   254.649543   -30.188335   2052.84     73.58     1.03   0.000   1  57203.50  1.000  10.630+-0.000   0.847+-0.001  0.000
NGC6266   254.651512   -29.710252   2499.34    -17.63     0.90   0.000   1  57203.50  1.000  12.820+-0.000   1.515+-0.002  0.000
NGC6266   254.653516   -29.659927   2604.32    -72.18     1.88   0.000   1  57203.50  1.000  12.842+-0.001   2.049+-0.003  0.000
NGC6266   254.655624   -29.594032   2754.97     28.29     5.30   0.000   1  57203.50  1.000  11.731+-0.000   0.951+-0.002  0.000
NGC6266   254.658387   -30.509718   2459.64   -121.93     2.52   0.000   1  57203.50  1.000  14.098+-0.001   2.663+-0.005  0.000
NGC6266   254.658555   -30.418671   2285.69    -31.42     0.32   0.000   1  57203.50  1.000  10.867+-0.001   1.641+-0.002  0.000
NGC6266   254.659091   -29.690154   2523.35    -30.97     1.54   0.000   1  57203.50  1.000  13.848+-0.001   2.190+-0.003  0.000
NGC6266   254.666115   -29.657118   2580.27     24.72     0.48   0.000   1  57203.50  1.000  11.062+-0.001   1.416+-0.002  0.000
NGC6266   254.668373   -30.345405   2143.89     37.64     0.49   0.000   1  57203.50  1.000  10.669+-0.000   1.999+-0.002  0.000
NGC6266   254.674425   -30.665416   2785.44     12.93     0.49   0.000   1  57203.50  1.000  12.976+-0.001   2.313+-0.005  0.000
NGC6266   254.675133   -30.307881   2075.58   -124.01     0.66   0.000   1  57203.50  1.000  12.880+-0.001   2.060+-0.003  0.000
NGC6266   254.675294   -29.681952   2501.55    -35.10     0.55   0.000   1  57203.50  1.000  12.680+-0.000   2.090+-0.002  0.000
NGC6266   254.675296   -30.421968   2245.98   -103.13     1.28   0.000   1  57203.50  1.000  13.131+-0.000   1.864+-0.002  0.000
NGC6266   254.676567   -30.055214   1963.71    -28.34     0.87   0.000   1  57203.50  1.000  13.353+-0.000   1.627+-0.002  0.000
NGC6266   254.677018   -30.204145   1976.50    -70.94     0.35   0.000   1  57203.50  1.000  11.741+-0.000   1.500+-0.001  0.000
